lat,lng,elevation,wp,elevation_diff_m,dist_per_wp_m,distance_km,distance_m,elevation_diff_cum,slope,wh_per_km,wh_used,total_wh_used
78.477037,17.370031,495,204,0.3,23.94761905,6.5,6466.014286,-3.3,-0.000510361,118.9974482,2.849705557,769.3424753
78.476996,17.369929,495.4,205,0.4,23.94761905,6.5,6489.961905,-2.9,-0.000446844,118.9977658,2.849713162,772.1921885
78.476706,17.369444,497.1,206,1.7,23.94761905,6.5,6513.909524,-1.2,-0.000184221,118.9990789,2.849744608,775.0419331
78.476533,17.369141,497.9,207,0.8,23.94761905,6.5,6537.857143,-0.4,-6.12E-05,118.9996941,2.849759341,777.8916924
78.476479,17.369063,498.1,208,0.2,23.94761905,6.6,6561.804762,-0.2,-3.05E-05,118.9998476,2.849763017,780.7414555
78.476334,17.368883,498.4,209,0.3,23.94761905,6.6,6585.752381,0.1,1.52E-05,119.0000759,2.849768485,783.5912239
78.476282,17.36881,498.2,210,-0.2,23.94761905,6.6,6609.7,-0.1,-1.51E-05,118.9999244,2.849764855,786.4409888
78.476112,17.368782,498.1,211,-0.1,50.2025641,6.7,6659.902564,-0.2,-3.00E-05,118.9998498,5.97409759,792.4150864
78.475797,17.368736,497.6,212,-0.5,50.2025641,6.7,6710.105128,-0.7,-0.00010432,118.9994784,5.974078942,798.3891653
78.47517,17.368648,497.1,213,-0.5,50.2025641,6.8,6760.307692,-1.2,-0.000177507,118.9991125,5.974060572,804.3632259
78.475128,17.368642,497,214,-0.1,50.2025641,6.8,6810.510256,-1.3,-0.000190881,118.9990456,5.974057215,810.3372831
78.47432,17.36856,498.1,215,1.1,50.2025641,6.9,6860.712821,-0.2,-2.92E-05,118.9998542,5.974097811,816.3113809
78.47392,17.368559,499.1,216,1,50.2025641,6.9,6910.915385,0.8,0.000115759,119.0005788,5.974134185,822.2855151
78.472868,17.368537,501.7,217,2.6,50.2025641,7,6961.117949,3.4,0.000488427,119.0024421,5.97422773,828.2597428
78.47191,17.368441,501.5,218,-0.2,50.2025641,7,7011.320513,3.2,0.000456405,119.002282,5.974219692,834.2339625
78.47163,17.368386,501.2,219,-0.3,50.2025641,7.1,7061.523077,2.9,0.000410676,119.0020534,5.974208213,840.2081707
78.471373,17.368353,501,220,-0.2,50.2025641,7.1,7111.725641,2.7,0.000379655,119.0018983,5.974200426,846.1823712
78.471272,17.368339,500.9,221,-0.1,50.2025641,7.2,7161.928205,2.6,0.000363031,119.0018152,5.974196254,852.1565674
78.470832,17.368284,500.5,222,-0.4,50.2025641,7.2,7212.130769,2.2,0.000305042,119.0015252,5.974181698,858.1307491
78.470237,17.36821,499.9,223,-0.6,50.2025641,7.3,7262.333333,1.6,0.000220315,119.0011016,5.97416043,864.1049096
78.469016,17.368059,499.2,224,-0.7,50.2025641,7.3,7312.535897,0.9,0.000123076,119.0006154,5.974136022,870.0790456
78.46868,17.368017,499.1,225,-0.1,50.2025641,7.4,7362.738462,0.8,0.000108655,119.0005433,5.974132402,876.053178
78.46855,17.36798,498.9,226,-0.2,50.2025641,7.4,7412.941026,0.6,8.09E-05,119.0004047,5.974125445,882.0273034
78.468248,17.367947,498.6,227,-0.3,50.2025641,7.5,7463.14359,0.3,4.02E-05,119.000201,5.974115218,888.0014186
78.467535,17.367884,498,228,-0.6,50.2025641,7.5,7513.346154,-0.3,-3.99E-05,118.9998004,5.974095106,893.9755137
78.466616,17.367829,497.4,229,-0.6,50.2025641,7.6,7563.548718,-0.9,-0.000118992,118.999405,5.97407526,899.949589
78.466195,17.367807,497.7,230,0.3,50.2025641,7.6,7613.751282,-0.6,-7.88E-05,118.999606,5.974085347,905.9236744
78.466106,17.367802,497.8,231,0.1,50.2025641,7.7,7663.953846,-0.5,-6.52E-05,118.9996738,5.974088752,911.8977631
78.464457,17.367659,498.5,232,0.7,50.2025641,7.7,7714.15641,0.2,2.59E-05,119.0001296,5.974111636,917.8718747
78.464127,17.367596,498.2,233,-0.3,50.2025641,7.8,7764.358974,-0.1,-1.29E-05,118.9999356,5.974101895,923.8459766
78.463838,17.367519,497.9,234,-0.3,50.2025641,7.8,7814.561538,-0.4,-5.12E-05,118.9997441,5.97409228,929.8200689
78.463564,17.367422,497.5,235,-0.4,50.2025641,7.9,7864.764103,-0.8,-0.00010172,118.9994914,5.974079595,935.7941485
78.463169,17.36729,497,236,-0.5,50.2025641,7.9,7914.966667,-1.3,-0.000164246,118.9991788,5.9740639,941.7682124
78.462739,17.367132,496.6,237,-0.4,50.2025641,8,7965.169231,-1.7,-0.000213429,118.9989329,5.974051555,947.742264
78.462314,17.366982,495.9,238,-0.7,50.2025641,8,8015.371795,-2.4,-0.000299425,118.9985029,5.974029969,953.7162939
78.461965,17.366851,495.2,239,-0.7,50.2025641,8.1,8065.574359,-3.1,-0.00038435,118.9980783,5.974008652,959.6903026
78.46172,17.366752,494.7,240,-0.5,50.2025641,8.1,8115.776923,-3.6,-0.00044358,118.9977821,5.973993784,965.6642964
78.461201,17.366543,494.3,241,-0.4,50.2025641,8.2,8165.979487,-4,-0.000489837,118.9975508,5.973982173,971.6382785
78.459895,17.36606,496.4,242,2.1,50.2025641,8.2,8216.182051,-1.9,-0.000231251,118.9988437,5.974047081,977.6123256
78.459548,17.365884,497.5,243,1.1,50.2025641,8.3,8266.384615,-0.8,-9.68E-05,118.9995161,5.974080836,983.5864065
78.459453,17.365847,497.7,244,0.2,50.2025641,8.3,8316.587179,-0.6,-7.21E-05,118.9996393,5.974087019,989.5604935
78.45935,17.365845,497.8,245,0.1,50.2025641,8.4,8366.789744,-0.5,-5.98E-05,118.9997012,5.974090128,995.5345836
78.459247,17.36587,497.9,246,0.1,50.2025641,8.4,8416.992308,-0.4,-4.75E-05,118.9997624,5.974093199,1001.508677
78.458913,17.366076,498.4,247,0.5,50.2025641,8.5,8467.194872,0.1,1.18E-05,119.0000591,5.974108093,1007.482785
78.45868,17.36626,498.7,248,0.3,50.2025641,8.5,8517.397436,0.4,4.70E-05,119.0002348,5.974116916,1013.456902
78.458435,17.366385,498.8,249,0.1,50.2025641,8.6,8567.6,0.5,5.84E-05,119.0002918,5.974119777,1019.431022
78.458272,17.366362,498.7,250,-0.1,51.41875,8.6,8619.01875,0.4,4.64E-05,119.000232,6.118843181,1025.549865
78.458149,17.366321,498.6,251,-0.1,51.41875,8.7,8670.4375,0.3,3.46E-05,119.000173,6.118840146,1031.668705
78.457878,17.366104,498.2,252,-0.4,51.41875,8.7,8721.85625,-0.1,-1.15E-05,118.9999427,6.118828302,1037.787533
78.457744,17.365958,497.9,253,-0.3,51.41875,8.8,8773.275,-0.4,-4.56E-05,118.999772,6.118819528,1043.906353
78.457641,17.365881,497.7,254,-0.2,51.41875,8.8,8824.69375,-0.6,-6.80E-05,118.99966,6.11881377,1050.025167
78.457401,17.36558,496.9,255,-0.8,51.41875,8.9,8876.1125,-1.4,-0.000157727,118.9992114,6.118790699,1056.143957
78.456852,17.364712,495.5,256,-1.4,51.41875,8.9,8927.53125,-2.8,-0.000313637,118.9984318,6.118750616,1062.262708
78.456534,17.364039,496.2,257,0.7,51.41875,9,8978.95,-2.1,-0.00023388,118.9988306,6.118771121,1068.381479
78.456361,17.363592,496.9,258,0.7,51.41875,9,9030.36875,-1.4,-0.000155032,118.9992248,6.118791392,1074.50027
78.455938,17.362186,497.6,259,0.7,51.41875,9.1,9081.7875,-0.7,-7.71E-05,118.9996146,6.118811434,1080.619082
78.455787,17.361708,497.3,260,-0.3,51.41875,9.1,9133.20625,-1,-0.000109491,118.9994525,6.118803101,1086.737885
78.455698,17.361372,497.2,261,-0.1,51.41875,9.2,9184.625,-1.1,-0.000119765,118.9994012,6.118800459,1092.856685
78.455699,17.361281,497.2,262,0,51.41875,9.2,9236.04375,-1.1,-0.000119099,118.9994045,6.11880063,1098.975486
78.455565,17.360788,497,263,-0.2,51.41875,9.3,9287.4625,-1.3,-0.000139974,118.9993001,6.118795264,1105.094281
78.45545,17.360168,497.6,264,0.6,51.41875,9.3,9338.88125,-0.7,-7.50E-05,118.9996252,6.118811979,1111.213093
78.455387,17.359859,498.2,265,0.6,51.41875,9.4,9390.3,-0.1,-1.06E-05,118.9999468,6.118828512,1117.331922
78.4552,17.358948,500.7,266,2.5,60.55181818,9.5,9450.851818,2.4,0.000253945,119.0012697,7.205743248,1124.537665
78.455167,17.358828,501,267,0.3,60.55181818,9.5,9511.403636,2.7,0.00028387,119.0014193,7.205752308,1131.743417
78.455128,17.35855,501.6,268,0.6,60.55181818,9.6,9571.955455,3.3,0.000344757,119.0017238,7.205770742,1138.949188
78.454952,17.357687,502,269,0.4,60.55181818,9.6,9632.507273,3.7,0.000384116,119.0019206,7.205782658,1146.154971
78.454882,17.357062,502,270,0,60.55181818,9.7,9693.059091,3.7,0.000381716,119.0019086,7.205781932,1153.360753
78.454865,17.356956,502,271,0,60.55181818,9.8,9753.610909,3.7,0.000379347,119.0018967,7.205781214,1160.566534
78.454842,17.356816,502,272,0,60.55181818,9.8,9814.162727,3.7,0.000377006,119.001885,7.205780506,1167.772314
78.454636,17.356176,502,273,0,60.55181818,9.9,9874.714545,3.7,0.000374694,119.0018735,7.205779806,1174.978094
78.454615,17.356121,502,274,0,60.55181818,9.9,9935.266364,3.7,0.000372411,119.0018621,7.205779114,1182.183873
78.454599,17.356071,502.2,275,0.2,60.55181818,10,9995.818182,3.9,0.000390163,119.0019508,7.205784489,1189.389658
78.454571,17.355985,502.3,276,0.1,60.55181818,10.1,10056.37,4,0.000397758,119.0019888,7.205786788,1196.595445
78.454563,17.355976,502.5,277,0.2,60.55181818,10.1,10116.92182,4.2,0.000415146,119.0020757,7.205792053,1203.801237
78.454508,17.355855,502.6,278,0.1,60.55181818,10.2,10177.47364,4.3,0.000422502,119.0021125,7.20579428,1211.007031
78.454462,17.355733,502.8,279,0.2,60.55181818,10.2,10238.02545,4.5,0.000439538,119.0021977,7.205799438,1218.21283
78.45428,17.355279,503.5,280,0.7,60.55181818,10.3,10298.57727,5.2,0.000504924,119.0025246,7.205819234,1225.41865
78.454253,17.355214,503.7,281,0.2,60.55181818,10.4,10359.12909,5.4,0.000521279,119.0026064,7.205824186,1232.624474
78.454234,17.355151,503.8,282,0.1,60.55181818,10.4,10419.68091,5.5,0.000527847,119.0026392,7.205826174,1239.8303
78.454039,17.35467,504.6,283,0.8,60.55181818,10.5,10480.23273,6.3,0.000601132,119.0030057,7.205848362,1247.036148
78.453955,17.354463,504.7,284,0.1,60.55181818,10.5,10540.78455,6.4,0.000607165,119.0030358,7.205850188,1254.241998
78.453687,17.353811,505,285,0.3,60.55181818,10.6,10601.33636,6.7,0.000631996,119.00316,7.205857706,1261.447856
78.453373,17.35305,505.9,286,0.9,60.55181818,10.7,10661.88818,7.6,0.000712819,119.0035641,7.205882176,1268.653738
78.453269,17.352805,506.1,287,0.2,60.55181818,10.7,10722.44,7.8,0.000727446,119.0036372,7.205886605,1275.859625
78.453212,17.352665,506.2,288,0.1,60.55181818,10.8,10782.99182,7.9,0.000732635,119.0036632,7.205888176,1283.065513
78.453071,17.352317,506.8,289,0.6,60.55181818,10.8,10843.54364,8.5,0.000783877,119.0039194,7.205903689,1290.271417
78.452865,17.351781,507.9,290,1.1,60.55181818,10.9,10904.09545,9.6,0.000880403,119.004402,7.205932914,1297.47735
78.452616,17.351144,509.6,291,1.7,60.55181818,11,10964.64727,11.3,0.001030585,119.0051529,7.205978383,1304.683328
78.452392,17.350493,511.4,292,1.8,60.55181818,11,11025.19909,13.1,0.001188187,119.0059409,7.206026098,1311.889354
78.452339,17.350315,511.8,293,0.4,60.55181818,11.1,11085.75091,13.5,0.001217779,119.0060889,7.206035057,1319.095389
78.452205,17.349866,512.1,294,0.3,60.55181818,11.1,11146.30273,13.8,0.001238079,119.0061904,7.206041203,1326.30143
78.451841,17.34857,512.9,295,0.8,60.55181818,11.2,11206.85455,14.6,0.001302774,119.0065139,7.20606079,1333.507491
78.451752,17.348333,513.1,296,0.2,60.55181818,11.3,11267.40636,14.8,0.001313523,119.0065676,7.206064045,1340.713555
78.451645,17.34809,513.3,297,0.2,60.55181818,11.3,11327.95818,15,0.001324157,119.0066208,7.206067264,1347.919623
78.45127,17.346711,514.8,298,1.5,60.55181818,11.4,11388.51,16.5,0.001448829,119.0072441,7.20610501,1355.125728
78.45104,17.345918,515.6,299,0.8,60.55181818,11.4,11449.06182,17.3,0.001511041,119.0075552,7.206123845,1362.331851
78.450878,17.345411,516.4,300,0.8,60.55181818,11.5,11509.61364,18.1,0.001572598,119.007863,7.206142482,1369.537994
78.450852,17.345355,516.5,301,0.1,60.55181818,11.6,11570.16545,18.2,0.001573011,119.0078651,7.206142607,1376.744136
78.450828,17.345302,516.7,302,0.2,60.55181818,11.6,11630.71727,18.4,0.001582018,119.0079101,7.206145334,1383.950282
78.450825,17.345224,516.9,303,0.2,60.55181818,11.7,11691.26909,18.6,0.001590931,119.0079547,7.206148032,1391.15643
78.450813,17.345162,517,304,0.1,60.55181818,11.8,11751.82091,18.7,0.001591243,119.0079562,7.206148127,1398.362578
78.450752,17.344911,517.4,305,0.4,60.55181818,11.8,11812.37273,19.1,0.001616949,119.0080847,7.20615591,1405.568734
78.450641,17.34452,518,306,0.6,60.55181818,11.9,11872.92455,19.7,0.001659237,119.0082962,7.206168713,1412.774903
78.450582,17.344298,518.3,307,0.3,60.55181818,11.9,11933.47636,20,0.001675958,119.0083798,7.206173775,1419.981076
78.450487,17.343867,518.8,308,0.5,60.55181818,12,11994.02818,20.5,0.001709184,119.0085459,7.206183835,1427.18726
78.450448,17.343637,519.1,309,0.3,60.55181818,12.1,12054.58,20.8,0.001725485,119.0086274,7.20618877,1434.393449
78.450429,17.343498,519.5,310,0.4,60.55181818,12.1,12115.13182,21.2,0.001749878,119.0087494,7.206196155,1441.599645
78.450408,17.343288,520.1,311,0.6,60.55181818,12.2,12175.68364,21.8,0.001790454,119.0089523,7.20620844,1448.805854
78.450384,17.342586,522.2,312,2.1,60.55181818,12.2,12236.23545,23.9,0.001953215,119.0097661,7.206257717,1456.012111
78.450372,17.342311,523.1,313,0.9,60.55181818,12.3,12296.78727,24.8,0.002016787,119.0100839,7.206276964,1463.218388
78.450368,17.342002,524,314,0.9,60.55181818,12.4,12357.33909,25.7,0.002079736,119.0103987,7.206296023,1470.424684
78.450393,17.34173,524.8,315,0.8,60.55181818,12.4,12417.89091,26.5,0.002134018,119.0106701,7.206312457,1477.630997
78.450427,17.34145,525.5,316,0.7,60.55181818,12.5,12478.44273,27.2,0.002179759,119.0108988,7.206326306,1484.837323
78.450469,17.341146,526.4,317,0.9,60.55181818,12.5,12538.99455,28.1,0.002241009,119.011205,7.206344849,1492.043668
78.450548,17.340917,527.1,318,0.7,60.55181818,12.6,12599.54636,28.8,0.002285797,119.011429,7.206358409,1499.250026
78.450616,17.340477,528.5,319,1.4,60.55181818,12.7,12660.09818,30.2,0.002385448,119.0119272,7.20638858,1506.456415
78.450719,17.339993,530.2,320,1.7,60.55181818,12.7,12720.65,31.9,0.002507733,119.0125387,7.206425603,1513.66284
78.450778,17.339691,531.1,321,0.9,60.55181818,12.8,12781.20182,32.8,0.002566269,119.0128313,7.206443325,1520.869284
78.450789,17.339558,531.3,322,0.2,60.55181818,12.8,12841.75364,33,0.002569742,119.0128487,7.206444377,1528.075728
78.450824,17.339279,530.9,323,-0.4,60.55181818,12.9,12902.30545,32.6,0.00252668,119.0126334,7.206431339,1535.28216
78.450805,17.339051,530.2,324,-0.7,60.55181818,13,12962.85727,31.9,0.002460877,119.0123044,7.206411417,1542.488571
78.450783,17.338843,529.5,325,-0.7,60.55181818,13,13023.40909,31.2,0.002395686,119.0119784,7.206391679,1549.694963
78.450724,17.33858,528.8,326,-0.7,60.55181818,13.1,13083.96091,30.5,0.002331098,119.0116555,7.206372125,1556.901335
78.450579,17.338111,527.1,327,-1.7,60.55181818,13.1,13144.51273,28.8,0.002191028,119.0109551,7.206329717,1564.107664
78.450443,17.337845,526,328,-1.1,60.55181818,13.2,13205.06455,27.7,0.00209768,119.0104884,7.206301455,1571.313966
78.450313,17.33763,525.5,329,-0.5,60.55181818,13.3,13265.61636,27.2,0.002050414,119.0102521,7.206287145,1578.520253
78.450145,17.337395,525.1,330,-0.4,60.55181818,13.3,13326.16818,26.8,0.002011081,119.0100554,7.206275237,1585.726528
78.44991,17.337151,525.3,331,0.2,60.55181818,13.4,13386.72,27,0.002016924,119.0100846,7.206277006,1592.932805
78.449643,17.336935,525.3,332,0,60.55181818,13.4,13447.27182,27,0.002007842,119.0100392,7.206274256,1600.13908
78.449584,17.336883,525.3,333,0,60.55181818,13.5,13507.82364,27,0.001998842,119.0099942,7.206271531,1607.345351
78.449262,17.336676,525.3,334,0,60.55181818,13.6,13568.37545,27,0.001989921,119.0099496,7.20626883,1614.55162
78.449153,17.336621,525.3,335,0,60.55181818,13.6,13628.92727,27,0.00198108,119.0099054,7.206266154,1621.757886
78.448652,17.336405,525.3,336,0,60.55181818,13.7,13689.47909,27,0.001972318,119.0098616,7.206263501,1628.96415
78.448233,17.336243,525.2,337,-0.1,60.55181818,13.8,13750.03091,26.9,0.001956359,119.0097818,7.206258669,1636.170408
78.448161,17.336217,525.1,338,-0.1,60.55181818,13.8,13810.58273,26.8,0.001940541,119.0097027,7.20625388,1643.376662
78.447087,17.335852,524.4,339,-0.7,60.55181818,13.9,13871.13455,26.1,0.001881605,119.009408,7.206236037,1650.582898
78.446519,17.335637,523.6,340,-0.8,60.55181818,13.9,13931.68636,25.3,0.001816004,119.00908,7.206216175,1657.789114
78.446237,17.335521,523.1,341,-0.5,60.55181818,14,13992.23818,24.8,0.001772411,119.0088621,7.206202977,1664.995317
78.445882,17.335352,522.8,342,-0.3,60.55181818,14.1,14052.79,24.5,0.001743426,119.0087171,7.206194202,1672.201512
78.445013,17.335025,523.1,343,0.3,60.55181818,14.1,14113.34182,24.8,0.001757203,119.008786,7.206198373,1679.40771
78.444904,17.334984,523.3,344,0.2,60.55181818,14.2,14173.89364,25,0.001763806,119.008819,7.206200372,1686.61391
78.444467,17.334889,523.8,345,0.5,60.55181818,14.2,14234.44545,25.5,0.001791429,119.0089571,7.206208735,1693.820119
78.44414,17.334867,524.3,346,0.5,60.55181818,14.3,14294.99727,26,0.001818818,119.0090941,7.206217027,1701.026336
78.443537,17.334899,525.2,347,0.9,60.55181818,14.4,14355.54909,26.9,0.00187384,119.0093692,7.206233686,1708.23257
78.443305,17.3349,525.5,348,0.3,60.55181818,14.4,14416.10091,27.2,0.001886779,119.0094339,7.206237603,1715.438807
78.442821,17.334959,526.1,349,0.6,60.55181818,14.5,14476.65273,27.8,0.001920333,119.0096017,7.206247762,1722.645055
78.442646,17.334952,526.2,350,0.1,60.55181818,14.5,14537.20455,27.9,0.001919214,119.0095961,7.206247423,1729.851303
78.442424,17.334942,526.4,351,0.2,60.55181818,14.6,14597.75636,28.1,0.001924953,119.0096248,7.206249161,1737.057552
78.44212,17.334888,526.7,352,0.3,60.55181818,14.7,14658.30818,28.4,0.001937468,119.0096873,7.20625295,1744.263805
78.441889,17.334813,526.8,353,0.1,60.55181818,14.7,14718.86,28.5,0.001936291,119.0096815,7.206252593,1751.470057
78.441798,17.334764,526.9,354,0.1,60.55181818,14.8,14779.41182,28.6,0.001935124,119.0096756,7.20625224,1758.676309
78.441526,17.334609,527.5,355,0.6,60.55181818,14.8,14839.96364,29.2,0.00196766,119.0098383,7.206262091,1765.882572
78.441239,17.334389,528.1,356,0.6,60.55181818,14.9,14900.51545,29.8,0.001999931,119.0099997,7.206271861,1773.088843
78.4395,17.332679,533.3,357,5.2,60.55181818,15,14961.06727,35,0.002339405,119.011697,7.20637464,1780.295218
78.439218,17.332414,534.3,358,1,60.55181818,15,15021.61909,36,0.002396546,119.0119827,7.20639194,1787.50161
78.43905,17.332256,534.9,359,0.6,60.55181818,15.1,15082.17091,36.6,0.002426706,119.0121335,7.206401071,1794.708011
78.43875,17.331949,536.1,360,1.2,60.55181818,15.1,15142.72273,37.8,0.002496249,119.0124812,7.206422126,1801.914433
78.438341,17.33153,537.7,361,1.6,60.55181818,15.2,15203.27455,39.4,0.002591547,119.0129577,7.206450978,1809.120884
78.437158,17.330414,538.6,362,0.9,60.55181818,15.3,15263.82636,40.3,0.002640229,119.0132011,7.206465717,1816.32735
78.437026,17.330286,538.5,363,-0.1,60.55181818,15.3,15324.37818,40.2,0.002623271,119.0131164,7.206460583,1823.53381
78.436802,17.330069,538.4,364,-0.1,60.55181818,15.4,15384.93,40.1,0.002606447,119.0130322,7.206455489,1830.740266
78.436585,17.329864,538.2,365,-0.2,60.55181818,15.4,15445.48182,39.9,0.00258328,119.0129164,7.206448475,1837.946714
78.436181,17.329441,538.1,366,-0.1,60.55181818,15.5,15506.03364,39.8,0.002566743,119.0128337,7.206443468,1845.153158
78.436047,17.329292,538,367,-0.1,60.55181818,15.6,15566.58545,39.7,0.002550335,119.0127517,7.206438501,1852.359596
78.435813,17.328985,538.6,368,0.6,60.55181818,15.6,15627.13727,40.3,0.002578847,119.0128942,7.206447133,1859.566044
78.435653,17.328697,539.2,369,0.6,60.55181818,15.7,15687.68909,40.9,0.00260714,119.0130357,7.206455699,1866.772499
78.435611,17.328617,539.5,370,0.3,60.55181818,15.7,15748.24091,41.2,0.002616165,119.0130808,7.206458431,1873.978958
78.435465,17.32834,540.4,371,0.9,60.55181818,15.8,15808.79273,42.1,0.002663075,119.0133154,7.206472634,1881.18543
78.435276,17.327972,540.9,372,0.5,60.55181818,15.9,15869.34455,42.6,0.002684421,119.0134221,7.206479096,1888.391909
78.435008,17.327411,540.8,373,-0.1,60.55181818,15.9,15929.89636,42.5,0.00266794,119.0133397,7.206474107,1895.598383
78.435001,17.327397,540.7,374,-0.1,60.55181818,16,15990.44818,42.4,0.002651583,119.0132579,7.206469154,1902.804853
78.434694,17.326741,539.1,375,-1.6,60.55181818,16.1,16051,40.8,0.002541898,119.0127095,7.206435946,1910.011289
78.434541,17.326451,538.2,376,-0.9,60.55181818,16.1,16111.55182,39.9,0.002476484,119.0123824,7.206416142,1917.217705
78.434351,17.326059,538,377,-0.2,60.55181818,16.2,16172.10364,39.7,0.002454845,119.0122742,7.20640959,1924.424114
78.433926,17.324983,538,378,0,60.55181818,16.2,16232.65545,39.7,0.002445687,119.0122284,7.206406818,1931.630521
78.4336,17.324109,538,379,0,60.55181818,16.3,16293.20727,39.7,0.002436598,119.012183,7.206404066,1938.836925
78.433552,17.323964,538,380,0,60.55181818,16.4,16353.75909,39.7,0.002427576,119.0121379,7.206401334,1946.043327
78.433462,17.323681,538,381,0,60.55181818,16.4,16414.31091,39.7,0.002418621,119.0120931,7.206398623,1953.249725
78.433335,17.32339,538,382,0,60.55181818,16.5,16474.86273,39.7,0.002409732,119.0120487,7.206395932,1960.456121
78.433238,17.323168,538.1,383,0.1,60.55181818,16.5,16535.41455,39.8,0.002406955,119.0120348,7.206395091,1967.662516
78.433137,17.322915,538.2,384,0.1,60.55181818,16.6,16595.96636,39.9,0.002404199,119.012021,7.206394257,1974.86891
78.432919,17.32254,539,385,0.8,60.55181818,16.7,16656.51818,40.7,0.002443488,119.0122174,7.206406152,1982.075317
78.432858,17.322443,539.3,386,0.3,60.55181818,16.7,16717.07,41,0.002452583,119.0122629,7.206408905,1989.281726
78.432784,17.322352,539.6,387,0.3,60.55181818,16.8,16777.62182,41.3,0.002461612,119.0123081,7.206411639,1996.488137
78.432617,17.322157,540.2,388,0.6,60.55181818,16.8,16838.17364,41.9,0.002488393,119.012442,7.206419747,2003.694557
78.432314,17.321879,541.4,389,1.2,60.55181818,16.9,16898.72545,43.1,0.002550488,119.0127524,7.206438547,2010.900995
78.432216,17.321809,541.7,390,0.3,60.55181818,17,16959.27727,43.4,0.002559071,119.0127954,7.206441146,2018.107437
78.432126,17.321747,542,391,0.3,60.55181818,17,17019.82909,43.7,0.002567593,119.012838,7.206443726,2025.31388
78.431868,17.32159,542.8,392,0.8,60.55181818,17.1,17080.38091,44.5,0.002605328,119.0130266,7.20645515,2032.520335
78.431651,17.321462,543.4,393,0.6,60.55181818,17.1,17140.93273,45.1,0.002631129,119.0131556,7.206462962,2039.726798
78.43117,17.321141,544.3,394,0.9,60.55181818,17.2,17201.48455,46,0.002674188,119.0133709,7.206475998,2046.933274
78.429639,17.320197,547.3,395,3,60.55181818,17.3,17262.03636,49,0.002838599,119.014193,7.206525775,2054.1398
78.429414,17.320037,547.6,396,0.3,60.55181818,17.3,17322.58818,49.3,0.002845995,119.01423,7.206528015,2061.346328
78.428942,17.319639,548.1,397,0.5,60.55181818,17.4,17383.14,49.8,0.002864845,119.0143242,7.206533721,2068.552862
78.428456,17.319169,548.1,398,0,60.55181818,17.4,17443.69182,49.8,0.0028549,119.0142745,7.206530711,2075.759393
78.428006,17.318604,548.2,399,0.1,60.55181818,17.5,17504.24364,49.9,0.002850737,119.0142537,7.20652945,2082.965922
78.427834,17.318403,548.3,400,0.1,60.55181818,17.6,17564.79545,50,0.002846603,119.014233,7.206528199,2090.17245
78.426808,17.317197,547.8,401,-0.5,60.55181818,17.6,17625.34727,49.5,0.002808455,119.0140423,7.206516649,2097.378967
